file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/0052.mp4,1280,720,0.385385,135.166,32.3277,0.312785,109.703,26.0308,0.30183,105.861,24.6388,0.135336,0.458194,0.107451,0.468074,0.612105,0.324043,0.853981,1,0.317738,0.354932,0.915218,0.128287,0.1305,0.100054,0.0769613,0.0749251,0.499501,0.384,0,0,0.134835,0.0519251,0.813025,0.0259712,0.176636
bin/data/videos_100/0053.mp4,480,360,0.330726,135.202,22.0154,0.34135,139.545,21.9953,0.327923,134.056,22.0554,0.0397996,0.540078,0.0862896,0.466189,0.609846,0.322532,0.842541,1,0.437185,0.510961,0.0919804,0.00449643,0.00130933,0.0100245,0.0592075,0.075,0.5,0.072,0,0,0.17481,0.293628,0.531235,0.00130933,0.408425
bin/data/videos_100/0054.mp4,640,360,0.360972,81.0292,12.453,0.331579,74.4314,9.93673,0.307449,69.0146,9.46441,0.0729135,0.297109,0.0404291,0.467558,0.611588,0.323527,0.830431,1,0.215407,0.231888,0.104075,0.00448904,0.000550661,0.01424,0.106039,0.0749251,0.499501,0.096,0,0,0.486965,0.0800552,0.432704,0.0027533,0.0572285
bin/data/videos_100/0055.mp4,1280,720,0.331969,98.633,33.7209,0.322482,95.8142,40.7424,0.345549,102.668,46.0574,0.450191,0.381956,0.149526,0.46781,0.612081,0.323538,0.818618,1,0.162323,0.171507,0.0310704,0.00216361,0.000776759,0.00278334,0.0913467,0.075,0.5,0.384,0,0,0.75491,0.0769209,0.168012,0.464036,0.0422098
bin/data/videos_100/0056.mp4,640,360,0.382201,93.7985,16.8414,0.331372,81.3243,14.9441,0.286427,70.2939,12.8734,0.0655576,0.328533,0.0593924,0.468394,0.612459,0.32433,0.805034,1,0.264447,0.289709,0.322644,0.0191701,0.000979192,0.0328751,0.0854996,0.0749251,0.499501,0.096,0,0,0.389539,0.079112,0.531105,0.0141983,0.0977775
bin/data/videos_100/0057.mp4,1280,720,0.388228,118.955,14.8972,0.333692,102.245,12.8545,0.27808,85.2053,12.1877,0.859596,0.412751,0.0478441,0.476444,0.62153,0.331358,0.806674,1,0.125472,0.130854,0.0471056,0.0022535,0.000567537,0.00440954,0.136292,0.075,0.5,0.384,0,0,0.730507,0.0721791,0.197171,0.33357,0.044591
bin/data/videos_100/0058.mp4,1280,720,0.348354,80.8872,24.4044,0.341003,79.1804,23.6467,0.310642,72.1305,23.3317,0.391844,0.309237,0.0928543,0.481416,0.630152,0.33268,0.809658,1,0.148834,0.156444,0.200688,0.00687126,0.00128921,0.00660771,0.124822,0.06,0.4,0.384,0,0,0.219322,0.0307155,0.749747,0.044263,0.0419437
bin/data/videos_100/0059.mp4,1280,720,0.393593,57.5582,22.3875,0.26996,39.4785,11.3292,0.336446,49.2012,13.4438,0.150412,0.1802,0.0552281,0.478651,0.627329,0.329973,0.80613,1,0.11728,0.121965,0.0578512,0.00291993,0,0.00444571,0.0492338,0.0749251,0.499501,0.384,0,0,0.267567,0.0332648,0.698883,0.00883443,0.0611995
bin/data/videos_100/0060.mp4,1280,720,0.361865,161.56,15.059,0.347076,154.957,16.5683,0.291059,129.948,18.4425,1,0.604109,0.0623504,0.490373,0.639967,0.340779,0.794997,1,0.000820593,0.000820811,0,0,0,0,0.217588,0.0749251,0.499501,0.384,0,0,0.459126,0.0927525,0.447959,0.000645474,0.0484436
bin/data/videos_100/0061.mp4,1280,720,0.431646,163.102,25.0639,0.323159,122.109,17.9262,0.245194,92.6494,13.8597,0.196738,0.513538,0.0756175,0.490645,0.641707,0.339582,0.793788,1,0.135428,0.141659,0.665534,0.0230557,0,0.00854639,0.0881848,0.0749251,0.499501,0.384,0,0,0.112993,0.0368452,0.849918,0.0208738,0.0642937
bin/data/videos_100/0062.mp4,480,360,0.289627,77.5474,38.9594,0.347965,93.1674,35.1672,0.362408,97.0345,38.6079,0.332753,0.348576,0.131784,0.490303,0.639907,0.340698,0.822227,1,0.114709,0.119147,0.0524543,0.00332178,0.00433109,0.0113976,0.0959529,0.0625,0.416667,0.072,0,0,0.621685,0.0350534,0.343022,0.207892,0.040752
bin/data/videos_100/0063.mp4,480,360,0.334785,105.191,7.74867,0.347242,109.105,6.36933,0.317973,99.9083,8.41422,0.348557,0.419044,0.0246084,0.49219,0.641566,0.342813,0.817235,1,0.00527733,0.00528638,0,0,0,0,0.127652,0.0749994,0.499996,0.072,0,0,0.28903,0.127658,0.583026,0.000858124,0.0736508
bin/data/videos_100/0064.mp4,1280,720,0.0844543,19.2126,17.9164,0.273246,62.1609,16.8745,0.6423,146.117,15.4751,0.137512,0.230849,0.0563458,0.491162,0.640246,0.342077,0.811294,1,0.211812,0.227447,0.0667961,0.00209507,0.000776699,0.00648696,0.0925164,0.0625,0.416667,0.384,0,0,0.341144,0.0658486,0.59262,0.00194175,0.0533639
bin/data/videos_100/0065.mp4,1280,720,0.373266,122.703,6.47291,0.309532,101.751,7.33247,0.317201,104.273,7.35818,1,0.424536,0.0274169,0.501055,0.654328,0.347782,0.835632,1,0.0318311,0.0321612,0,0,0,0,0.200221,0.0625,0.416667,0.384,0,0,0.629332,0.118221,0.252214,0.0292193,0.0443424
bin/data/videos_100/0066.mp4,1280,720,0.187345,76.2333,31.4824,0.419861,170.847,25.9097,0.392794,159.833,24.0532,0.265009,0.553889,0.0667482,0.499243,0.651735,0.34675,0.830138,1,0.089606,0.0922758,0.0118471,0.000460862,0,0.00140222,0.0833388,0.0749252,0.499501,0.384,0,0,0.57285,0.0995515,0.32706,0.137318,0.0838813
bin/data/videos_100/0067.mp4,1280,720,0.355264,122.402,34.5555,0.337619,116.323,30.1861,0.307117,105.814,32.0201,0.256797,0.458524,0.120798,0.498969,0.651455,0.346484,0.824238,1,0.271578,0.297686,0.0647343,0.00317942,0,0.0136431,0.119671,0.06,0.4,0.384,0,0,0.621794,0.102957,0.274767,0.272464,0.0466444
bin/data/videos_100/0068.mp4,1280,720,0.407395,94.7422,23.9665,0.305889,71.1364,24.7491,0.286716,66.6776,19.3606,0.210329,0.304548,0.0878014,0.497735,0.650001,0.34547,0.823251,1,0.200749,0.214679,0.634646,0.196107,0.284831,0.121177,0.11727,0.0599401,0.3996,0.384,0,0,0.288619,0.0664958,0.644707,0.0533286,0.110938
bin/data/videos_100/0069.mp4,1280,720,0.384897,92.4559,20.5768,0.311969,74.9381,22.4587,0.303134,72.8158,23.9263,0.0497555,0.313279,0.0852439,0.494308,0.645675,0.342941,0.810412,1,0.294977,0.326141,0.583995,0.142162,0.230208,0.0538184,0.0683529,0.0749251,0.499501,0.384,0,0,0.349597,0.105636,0.544554,0.0731603,0.264584
bin/data/videos_100/0070.mp4,640,360,0.347828,164.836,27.5943,0.326479,154.719,28.5284,0.325693,154.346,31.7901,0.148,0.618271,0.110778,0.492952,0.644421,0.341484,0.800208,1,0.0760781,0.0780024,0.0107768,0.000542955,0,0.000265018,0.0830407,0.075,0.5,0.096,0,0,0.313122,0.127715,0.558939,0.0680287,0.745695
bin/data/videos_100/0071.mp4,1280,720,0.339129,114.613,22.969,0.327381,110.643,22.4234,0.33349,112.707,24.489,0.636675,0.439345,0.0860692,0.495625,0.648001,0.343249,0.795227,1,0.210933,0.22639,0.0803368,0.00298532,0,0.00545218,0.133599,0.0625,0.416667,0.384,0,0,0.551924,0.116122,0.331725,0.0243514,0.0474161
bin/data/videos_100/0072.mp4,406,278,0.323372,31.4952,27.302,0.321091,31.2729,26.9539,0.355537,34.6278,26.6182,0.068642,0.124741,0.104675,0.490374,0.641536,0.339212,0.790691,1,0.204318,0.218843,0.0661281,0.0138179,0.000299222,0.0125548,0.0663141,0.0749251,0.499501,0.0470283,0,0,0.0852997,0.00300228,0.911548,0.0252843,0.0241468
bin/data/videos_100/0073.mp4,1280,720,0.387502,134.798,31.0632,0.399832,139.088,31.7761,0.212665,73.9787,31.6517,0.503135,0.511138,0.1156,0.490164,0.641458,0.33887,0.781666,1,0.100472,0.103863,0.0374344,0.00204842,0,0.00327707,0.11694,0.0749251,0.499501,0.384,0,0,0.477107,0.0725551,0.45011,0.258388,0.0958677
bin/data/videos_100/0074.mp4,1280,720,0.311923,100.768,35.4353,0.32519,105.054,35.977,0.362887,117.232,40.9031,0.354011,0.4123,0.142299,0.488298,0.637794,0.338801,0.78289,1,0.311797,0.346983,0.011596,0.000693467,0.000843348,0.00096737,0.0721537,0.0625,0.416667,0.384,0,0,0.299496,0.102669,0.597623,0.0269871,0.0520394
bin/data/videos_100/0075.mp4,1280,720,0.366824,100.105,37.7355,0.330431,90.1736,39.0058,0.302745,82.6183,41.3853,0.22122,0.36176,0.150862,0.488658,0.638746,0.33857,0.776379,1,0.261714,0.286059,0.111486,0.00427994,0.000281532,0.00948872,0.104702,0.0599401,0.3996,0.384,0,0,0.722048,0.0484012,0.22927,0.325732,0.0574304
bin/data/videos_100/0076.mp4,1280,720,0.326977,104.798,31.4287,0.343491,110.09,32.1552,0.329531,105.616,38.6879,1,0.42342,0.124867,0.492213,0.643486,0.340939,0.773917,1,0.0410821,0.041637,0.142883,0.0141976,0.0487312,0.0552542,0.140186,0.075,0.5,0.384,0,0,0.682651,0.059038,0.258128,0.39794,0.0743837
bin/data/videos_100/0077.mp4,1280,720,0.333253,150.512,37.3567,0.330256,149.159,45.9395,0.336491,151.975,54.9098,0.34144,0.587692,0.168365,0.49178,0.643683,0.339877,0.778837,1,0.045811,0.0465024,0.596359,0.0840235,0.161081,0.07385,0.108332,0.075,0.5,0.384,0,0,0.512283,0.055074,0.432499,0.423721,0.112038
bin/data/videos_100/0078.mp4,1280,720,0.356338,59.3876,23.795,0.325133,54.1871,21.6839,0.318529,53.0864,21.2483,0.418667,0.21811,0.0873036,0.492537,0.645917,0.339158,0.77949,1,0.101329,0.104774,0,0,0,0,0.0939999,0.0749251,0.499501,0.384,0,0,0.0641898,0.0190993,0.916326,0,0.026108
bin/data/videos_100/0079.mp4,1280,720,0.338612,118.344,36.4159,0.328328,114.75,41.7126,0.33306,116.403,44.9591,0.530116,0.454786,0.15499,0.492209,0.645034,0.339384,0.77459,1,0.0662129,0.0676669,0.192064,0.0215339,0.00422119,0.0122482,0.102261,0.0625,0.416667,0.384,0,0,0.729216,0.0457213,0.224641,0.503588,0.0513966
bin/data/videos_100/0080.mp4,1280,720,0.404017,124.157,33.9469,0.327014,100.493,31.9204,0.268969,82.656,29.1515,0.548053,0.41376,0.12325,0.492989,0.645012,0.340965,0.820674,1,0.0317523,0.0320827,0.260966,0.0112771,0.00631114,0.0306299,0.111754,0.0625,0.416667,0.384,0,0,0.577739,0.0732442,0.348702,0.00126223,0.0483851
bin/data/videos_100/0081.mp4,1280,720,0.258848,99.5714,9.57676,0.347862,133.812,11.9221,0.39329,151.287,15.1307,0.0346276,0.492242,0.0440382,0.491004,0.641757,0.340252,0.814819,1,0.216347,0.232691,0,0,0.000407166,0,0.0630061,0.0749251,0.499501,0.384,0,0,0.291145,0.111392,0.597055,0.0537459,0.442989
bin/data/videos_100/0082.mp4,1280,720,0.357388,166.724,35.8594,0.35077,163.637,35.8812,0.291842,136.147,42,0.466771,0.632886,0.13479,0.492638,0.643584,0.341692,0.810849,1,0.0852543,0.0876784,0.21279,0.0104343,0.0118628,0.0106039,0.131249,0.0749251,0.499501,0.384,0,0,0.674618,0.0555837,0.269613,0.505097,0.104582
bin/data/videos_100/0083.mp4,1280,720,0.487622,184.818,89.5063,0.268673,101.832,47.3965,0.243705,92.3687,39.8103,0.174313,0.492338,0.223448,0.489006,0.638647,0.339366,0.81803,1,0.197201,0.210708,0.0568354,0.00179422,0.000672608,0.000686786,0.0798836,0.0749251,0.499501,0.384,0,0,0.364521,0.0345367,0.600775,0.163276,0.29217
bin/data/videos_100/0084.mp4,640,360,0.371509,127.526,77.4357,0.339124,116.41,73.4457,0.289367,99.3295,64.2973,0.203681,0.461747,0.284367,0.486319,0.63501,0.337628,0.815418,1,0.112825,0.117128,0.109393,0.00560995,0.00171821,0.0144118,0.0890138,0.0749251,0.499501,0.096,0,0,0.463259,0.0597051,0.476845,0.275105,0.18614
